MAG,clean_MAG,contig
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1747942
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1148178
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1522816
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1657089
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1218035
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_750402
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_64743
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_474461
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1676991
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1169812
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_184323
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1167074
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_193459
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_836464
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_970309
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1247328
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_231662
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_492768
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1518646
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1769471
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_314904
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1009062
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1120965
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1245726
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1634877
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_264665
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_721343
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1283501
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_152923
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1567584
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_962145
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1458442
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_902577
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1322239
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_294707
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_233187
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_520066
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1319585
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_155416
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_791907
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_131404
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1613473
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1800807
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_582591
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_14439
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_743833
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1394710
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_517154
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1523347
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1047327
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1577502
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1230093
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1702697
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_351677
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_403030
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1563974
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1644237
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_201844
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_24556
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_486587
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1634766
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_931630
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1588913
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1755778
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_848799
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_9836
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1139399
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_469138
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1071434
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_612380
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_467600
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_940011
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_580984
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1329836
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_953338
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1704515
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_788246
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_452205
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_135070
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1572565
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_469967
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1051784
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_116950
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_609915
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1285073
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_498471
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_886305
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1281288
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1098
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_398981
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1056540
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_585311
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_287774
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1316800
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_545648
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1473958
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_744789
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_958286
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_726499
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_125570
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1505277
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1168966
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_589058
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1771087
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_758617
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1028634
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_938597
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_256300
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_580864
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1172561
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_138605
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1822541
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1555751
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1425157
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_837772
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1056970
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1850502
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_742854
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_987072
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1540219
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1300811
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_270178
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1645268
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_379859
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1633129
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_736958
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_18563
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_760665
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1281364
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_944021
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_465382
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1456953
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1531736
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_413299
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_246788
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_263624
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1484018
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1320817
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_441788
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_953099
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_637824
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1179367
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_891238
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1294009
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_736007
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_128566
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_20288
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_198891
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1304616
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_234683
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1474319
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1545788
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1140016
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_1648550
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_18091
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_356996
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_328119
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_471099
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_260458
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_160553
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_607205
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_532478
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_modified,MAG_2,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_11_k141_771194
