clean_MAG,MAG,OTU_ID,phylum,host_family
MAG_70,raw-080913-2_bin_111,mOTU_169602,Bacillota,Lactobacillaceae
MAG_80,raw-080913-2_bin_12,mOTU_87867,Actinomycetota,Solirubrobacteraceae
MAG_63,raw-080913-2_bin_100,mOTU_174377,Bacillota,Lactobacillales; Unclassified family
MAG_71,raw-080913-2_bin_113,mOTU_169726,Bacillota,Erysipelotrichaceae
MAG_114,raw-080913-2_bin_54,mOTU_174364,Pseudomonadota,Rhizobiaceae
MAG_85,raw-080913-2_bin_15,mOTU_169843,Bacillota_A,Lachnospiraceae
MAG_90,raw-080913-2_bin_22,mOTU_88852,Actinomycetota,Mycobacteriaceae
MAG_103,raw-080913-2_bin_41,mOTU_88437,Actinomycetota,Solirubrobacteraceae
MAG_127,raw-080913-2_bin_74,mOTU_82961,Actinomycetota,Propionibacteriaceae
MAG_132,raw-080913-2_bin_81,mOTU_89020,Pseudomonadota,Enterobacteriaceae
MAG_122,raw-080913-2_bin_66,mOTU_88580,Actinomycetota,Mycobacteriaceae
MAG_160,raw-080913-2_rerun_bin_59,mOTU_92062,Actinomycetota,Dermatophilaceae
MAG_98,raw-080913-2_bin_36,mOTU_88129,Pseudomonadota,Beijerinckiaceae
MAG_145,raw-080913-2_rerun_bin_103,mOTU_36804,Actinomycetota,Microbacteriaceae
MAG_159,raw-080913-2_rerun_bin_56,mOTU_88619,Actinomycetota,Mycobacteriaceae
MAG_121,raw-080913-2_bin_65,mOTU_36739,Actinomycetota,Brevibacteriaceae
MAG_169,raw-080913-2_rerun_bin_8,mOTU_89006,Bacillota_A,Lachnospiraceae
MAG_154,raw-080913-2_rerun_bin_34,mOTU_88689,Actinomycetota,Antricoccaceae
MAG_167,raw-080913-2_rerun_bin_79,mOTU_91977,Actinomycetota,Nocardioidaceae
MAG_166,raw-080913-2_rerun_bin_77,mOTU_87380,Pseudomonadota,Xanthomonadaceae
MAG_109,raw-080913-2_bin_47,mOTU_36725,Actinomycetota,Brevibacteriaceae
MAG_74,raw-080913-2_bin_117,mOTU_174329,Bacteroidota,Dysgonomonadaceae
MAG_82,raw-080913-2_bin_137,mOTU_92564,Bacillota,Gemellaceae
MAG_146,raw-080913-2_rerun_bin_105,mOTU_36844,Actinomycetota,Microbacteriaceae
MAG_116,raw-080913-2_bin_58,mOTU_87494,Actinomycetota,Dermatophilaceae
MAG_161,raw-080913-2_rerun_bin_5,mOTU_171908,Actinomycetota,Streptomycetaceae
MAG_157,raw-080913-2_rerun_bin_54,mOTU_87667,Pseudomonadota,Acetobacteraceae
MAG_85,raw-080913-2_bin_15,mOTU_88290,Bacillota_A,Lachnospiraceae
MAG_79,raw-080913-2_bin_128,mOTU_169718,Bacillota,Lactobacillaceae
MAG_99,raw-080913-2_bin_37,mOTU_88843,Actinomycetota,JAAYBP01
MAG_89,raw-080913-2_bin_21,mOTU_88651,Actinomycetota,Pseudonocardiaceae
MAG_32,raw-080613-5-ph_rerun_bin_47,mOTU_174241,Actinomycetota,Mycobacteriaceae
MAG_176,raw-080913-8-1-ph_bin_20,mOTU_88934,Bacillota,Enterococcaceae
MAG_232,raw-080913-8-1-ph_rerun_bin_57,mOTU_163111,Methanobacteriota,Methanobacteriaceae
MAG_210,raw-080913-8-1-ph_rerun_bin_13,mOTU_169779,Bacillota,Enterococcaceae
MAG_213,raw-080913-8-1-ph_rerun_bin_1,mOTU_88247,Pseudomonadota,Enterobacteriaceae
MAG_236,raw-080913-8-1-ph_rerun_bin_70,mOTU_163114,Methanobacteriota,Methanobacteriaceae
MAG_227,raw-080913-8-1-ph_rerun_bin_49,mOTU_89042,Bacillota,Streptococcaceae
MAG_184,raw-080913-8-1-ph_bin_33,mOTU_36932,Bacillota_A,Acutalibacteraceae
MAG_186,raw-080913-8-1-ph_bin_39,mOTU_89031,Desulfobacterota,Desulfovibrionaceae
MAG_207,raw-080913-8-1-ph_bin_8,mOTU_89005,Desulfobacterota,Desulfovibrionaceae
MAG_198,raw-080913-8-1-ph_bin_60,mOTU_169411,Bacillota_A,Peptostreptococcaceae
MAG_188,raw-080913-8-1-ph_bin_40,mOTU_21278,Pseudomonadota,Rhodocyclaceae
MAG_211,raw-080913-8-1-ph_rerun_bin_17,mOTU_89038,Bacillota,Enterococcaceae
MAG_206,raw-080913-8-1-ph_bin_7,mOTU_88829,Desulfobacterota,Adiutricaceae
MAG_204,raw-080913-8-1-ph_bin_6,mOTU_89035,Desulfobacterota,Desulfovibrionaceae
MAG_214,raw-080913-8-1-ph_rerun_bin_20,mOTU_169406,Bacillota_A,Peptostreptococcaceae
MAG_208,raw-080913-8-1-ph_bin_9,mOTU_89013,Desulfobacterota,Desulfovibrionaceae
MAG_181,raw-080913-8-1-ph_bin_28,mOTU_169729,Bacillota,Enterococcaceae
MAG_221,raw-080913-8-1-ph_rerun_bin_36,mOTU_84566,Bacillota_A,Eubacteriaceae
MAG_223,raw-080913-8-1-ph_rerun_bin_39,mOTU_88947,Desulfobacterota,UBA2174_A
MAG_220,raw-080913-8-1-ph_rerun_bin_34,mOTU_88197,Desulfobacterota,Desulfovibrionaceae
MAG_174,raw-080913-8-1-ph_bin_16,mOTU_29288,Bacillota_A,Clostridiaceae
MAG_215,raw-080913-8-1-ph_rerun_bin_24,mOTU_173966,Verrucomicrobiota,Akkermansiaceae
MAG_178,raw-080913-8-1-ph_bin_22,mOTU_88216,Desulfobacterota,Desulfovibrionaceae
MAG_224,raw-080913-8-1-ph_rerun_bin_40,mOTU_174354,Bacillota,Enterococcaceae
MAG_187,raw-080913-8-1-ph_bin_3,mOTU_174324,Planctomycetota,Thermoguttaceae
MAG_179,raw-080913-8-1-ph_bin_23,mOTU_36754,Bacillota_A,Ruminococcaceae
MAG_205,raw-080913-8-1-ph_bin_77,mOTU_87386,Bacillota_A,MGBC116941
MAG_202,raw-080913-8-1-ph_bin_66,mOTU_88295,Actinomycetota,Propionibacteriaceae
MAG_194,raw-080913-8-1-ph_bin_50,mOTU_20612,Pseudomonadota,Burkholderiaceae
MAG_197,raw-080913-8-1-ph_bin_5,mOTU_88293,Bacillota_A,CAG-74
MAG_172,raw-080913-8-1-ph_bin_13,mOTU_174355,Bacillota,Enterococcaceae
MAG_239,raw-080913-8-1-ph_rerun_bin_73,mOTU_151428,Bacillota_A,Ruminococcaceae
MAG_226,raw-080913-8-1-ph_rerun_bin_45,mOTU_84551,Bacillota_A,Eubacteriaceae
MAG_201,raw-080913-8-1-ph_bin_65,mOTU_87383,Bacillota,Lactobacillaceae
MAG_212,raw-080913-8-1-ph_rerun_bin_19,mOTU_169794,Bacillota,Enterococcaceae
MAG_185,raw-080913-8-1-ph_bin_38,mOTU_88278,Bacillota_A,Christensenellaceae
MAG_173,raw-080913-8-1-ph_bin_15,mOTU_36813,Bacillota_A,Ruminococcaceae
MAG_199,raw-080913-8-1-ph_bin_63,mOTU_169712,Bacillota_A,Lachnospiraceae
MAG_225,raw-080913-8-1-ph_rerun_bin_41,mOTU_174337,Bacillota_A,Eubacteriaceae
MAG_177,raw-080913-8-1-ph_bin_21,mOTU_88217,Desulfobacterota,Desulfobulbaceae
MAG_183,raw-080913-8-1-ph_bin_31,mOTU_88668,Bacillota_A,Christensenellaceae
MAG_218,raw-080913-8-1-ph_rerun_bin_31,mOTU_88272,Desulfobacterota,Desulfovibrionaceae
MAG_189,raw-080913-8-1-ph_bin_43,mOTU_87741,Desulfobacterota,Adiutricaceae
MAG_29,raw-080613-5-ph_rerun_bin_43,mOTU_71006,Actinomycetota,Mycobacteriaceae
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_23756,Bacillota,Gemellaceae
MAG_31,raw-080613-5-ph_rerun_bin_46,mOTU_63967,Actinomycetota,Mycobacteriaceae
MAG_21,raw-080613-5-ph_rerun_bin_34,mOTU_77102,Actinomycetota,Nocardioidaceae
MAG_7,raw-080613-5-ph_rerun_bin_18,mOTU_64167,Actinomycetota,Dermatophilaceae
MAG_193,raw-080913-8-1-ph_bin_48,mOTU_75653,Actinomycetota,Mycobacteriaceae
MAG_35,raw-080613-5-ph_rerun_bin_50,mOTU_72218,Bacillota,Streptococcaceae
MAG_196,raw-080913-8-1-ph_bin_57,mOTU_78907,Pseudomonadota,Pasteurellaceae
MAG_22,raw-080613-5-ph_rerun_bin_35,mOTU_82367,Bacillota,Staphylococcaceae
MAG_48,raw-080613-5-ph_rerun_bin_8,mOTU_75501,Actinomycetota,Nakamurellaceae
MAG_237,raw-080913-8-1-ph_rerun_bin_71,mOTU_24656,Bacillota,Gemellaceae
MAG_12,raw-080613-5-ph_rerun_bin_25,mOTU_82231,Actinomycetota,Mycobacteriaceae
MAG_30,raw-080613-5-ph_rerun_bin_44,mOTU_82387,Bacillota,Staphylococcaceae
MAG_180,raw-080913-8-1-ph_bin_26,mOTU_63321,Actinomycetota,Actinomycetaceae
MAG_216,raw-080913-8-1-ph_rerun_bin_25,mOTU_70920,Actinomycetota,Mycobacteriaceae
MAG_42,raw-080613-5-ph_rerun_bin_5,mOTU_64132,Actinomycetota,Propionibacteriaceae
MAG_1,raw-080613-5-ph_rerun_bin_10,mOTU_61620,Actinomycetota,Mycobacteriaceae
MAG_238,raw-080913-8-1-ph_rerun_bin_72,mOTU_76659,Bacillota,Streptococcaceae
MAG_3,raw-080613-5-ph_rerun_bin_12,mOTU_66306,Pseudomonadota,Pseudomonadaceae
MAG_10,raw-080613-5-ph_rerun_bin_22,mOTU_63160,Actinomycetota,Nocardioidaceae
MAG_14,raw-080613-5-ph_rerun_bin_27,mOTU_72193,Actinomycetota,Beutenbergiaceae
MAG_17,raw-080613-5-ph_rerun_bin_30,mOTU_82356,Bacillota,Staphylococcaceae
MAG_46,raw-080613-5-ph_rerun_bin_7,mOTU_63134,Actinomycetota,Micromonosporaceae
MAG_175,raw-080913-8-1-ph_bin_17,mOTU_63305,Actinomycetota,Actinomycetaceae
MAG_5,raw-080613-5-ph_rerun_bin_15,mOTU_63630,Actinomycetota,Dermatophilaceae
MAG_182,raw-080913-8-1-ph_bin_29,mOTU_81991,Bacillota,Enterococcaceae
MAG_209,raw-080913-8-1-ph_rerun_bin_12,mOTU_66299,Pseudomonadota,Burkholderiaceae_A
MAG_9,raw-080613-5-ph_rerun_bin_20,mOTU_75571,Actinomycetota,Mycobacteriaceae
MAG_37,raw-080613-5-ph_rerun_bin_53,mOTU_71311,Actinomycetota,Actinomycetaceae
MAG_6,raw-080613-5-ph_rerun_bin_16,mOTU_61669,Actinomycetota,Jatrophihabitantaceae
MAG_44,raw-080613-5-ph_rerun_bin_6,mOTU_63133,Actinomycetota,Micromonosporaceae
MAG_23,raw-080613-5-ph_rerun_bin_38,mOTU_61662,Actinomycetota,Mycobacteriaceae
MAG_39,raw-080613-5-ph_rerun_bin_56,mOTU_79544,Bacillota,Aerococcaceae
MAG_11,raw-080613-5-ph_rerun_bin_24,mOTU_64098,Actinomycetota,Propionibacteriaceae
MAG_235,raw-080913-8-1-ph_rerun_bin_63,mOTU_23898,Bacillota,Gemellaceae
MAG_13,raw-080613-5-ph_rerun_bin_26,mOTU_63721,Actinomycetota,Dermabacteraceae
MAG_15,raw-080613-5-ph_rerun_bin_28,mOTU_82372,Bacillota,Staphylococcaceae
MAG_192,raw-080913-8-1-ph_bin_47,mOTU_61183,Pseudomonadota,Pasteurellaceae
MAG_4,raw-080613-5-ph_rerun_bin_14,mOTU_64141,Actinomycetota,Propionibacteriaceae
MAG_9,raw-080613-5-ph_rerun_bin_20,mOTU_82237,Actinomycetota,Mycobacteriaceae
MAG_25,raw-080613-5-ph_rerun_bin_3,mOTU_63196,Actinomycetota,Streptosporangiaceae
MAG_104,raw-080913-2_bin_42,mOTU_63682,Actinomycetota,Nocardioidaceae
MAG_26,raw-080613-5-ph_rerun_bin_40,mOTU_64067,Actinomycetota,Propionibacteriaceae
MAG_53,raw-080813-7-mc_bin_11,mOTU_78941,Bacillota,Enterococcaceae
MAG_58,raw-080813-7-mc_bin_24,mOTU_63389,Bacillota,Streptococcaceae
MAG_59,raw-080813-7-mc_bin_25,mOTU_25284,Bacillota,Lactobacillaceae
MAG_52,raw-080813-7-mc_bin_10,mOTU_65996,Pseudomonadota,Rhizobiaceae
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_79570,Bacillota,Streptococcaceae
MAG_56,raw-080813-7-mc_bin_17,mOTU_72226,Actinomycetota,Mycobacteriaceae
MAG_54,raw-080813-7-mc_bin_12,mOTU_82005,Bacillota,Enterococcaceae
MAG_81,raw-080913-2_bin_130,mOTU_72238,Bacillota,Streptococcaceae
MAG_151,raw-080913-2_rerun_bin_25,mOTU_79030,Pseudomonadota,Enterobacteriaceae
MAG_55,raw-080813-7-mc_bin_13,mOTU_70834,Bacillota,Enterococcaceae
MAG_77,raw-080913-2_bin_123,mOTU_25298,Bacillota,Gemellaceae
MAG_50,raw-080813-7-mc_bin_7,mOTU_78939,Bacillota,Enterococcaceae
MAG_61,raw-080813-7-mc_bin_27,mOTU_63379,Bacillota,Streptococcaceae
MAG_230,raw-080913-8-1-ph_rerun_bin_53,mOTU_79331,Bacillota,Streptococcaceae
MAG_82,raw-080913-2_bin_137,mOTU_24598,Bacillota,Gemellaceae
MAG_171,raw-080913-2_rerun_bin_94,mOTU_82362,Bacillota,Staphylococcaceae
MAG_96,raw-080913-2_bin_33,mOTU_79300,Pseudomonadota,Enterobacteriaceae
MAG_152,raw-080913-2_rerun_bin_29,mOTU_63097,Actinomycetota,Geodermatophilaceae
MAG_65,raw-080913-2_bin_105,mOTU_72196,Actinomycetota,Propionibacteriaceae
MAG_213,raw-080913-8-1-ph_rerun_bin_1,mOTU_79251,Pseudomonadota,Enterobacteriaceae
MAG_117,raw-080913-2_bin_60,mOTU_63123,Actinomycetota,JAAYBP01
MAG_102,raw-080913-2_bin_40,mOTU_63241,Actinomycetota,Nocardioidaceae
MAG_111,raw-080913-2_bin_50,mOTU_75671,Actinomycetota,Solirubrobacteraceae
MAG_98,raw-080913-2_bin_36,mOTU_74047,Pseudomonadota,Beijerinckiaceae
MAG_143,raw-080913-2_bin_99,mOTU_27722,Pseudomonadota,Xanthomonadaceae
MAG_162,raw-080913-2_rerun_bin_64,mOTU_63254,Actinomycetota,JAAYBP01
MAG_99,raw-080913-2_bin_37,mOTU_63181,Actinomycetota,JAAYBP01
MAG_169,raw-080913-2_rerun_bin_8,mOTU_23638,Bacillota_A,Lachnospiraceae
MAG_167,raw-080913-2_rerun_bin_79,mOTU_63039,Actinomycetota,Nocardioidaceae
MAG_160,raw-080913-2_rerun_bin_59,mOTU_63137,Actinomycetota,Dermatophilaceae
MAG_95,raw-080913-2_bin_32,mOTU_72387,Actinomycetota,Geodermatophilaceae
MAG_158,raw-080913-2_rerun_bin_55,mOTU_72359,Actinomycetota,Nocardioidaceae
MAG_168,raw-080913-2_rerun_bin_86,mOTU_63794,Actinomycetota,Dermatophilaceae
MAG_131,raw-080913-2_bin_80,mOTU_79350,Actinomycetota,Actinomycetaceae
MAG_116,raw-080913-2_bin_58,mOTU_64071,Actinomycetota,Dermatophilaceae
MAG_150,raw-080913-2_rerun_bin_19,mOTU_79282,Pseudomonadota,Enterobacteriaceae
MAG_75,raw-080913-2_bin_119,mOTU_23923,Bacillota_A,Ruminococcaceae
MAG_92,raw-080913-2_bin_26,mOTU_70958,Actinomycetota,Mycobacteriaceae
MAG_114,raw-080913-2_bin_54,mOTU_65982,Pseudomonadota,Rhizobiaceae
MAG_90,raw-080913-2_bin_22,mOTU_82224,Actinomycetota,Mycobacteriaceae
MAG_70,raw-080913-2_bin_111,mOTU_73508,Bacillota,Lactobacillaceae
MAG_155,raw-080913-2_rerun_bin_39,mOTU_63696,Actinomycetota,Nocardioidaceae
MAG_88,raw-080913-2_bin_20,mOTU_71356,Actinomycetota,Mycobacteriaceae
MAG_161,raw-080913-2_rerun_bin_5,mOTU_72176,Actinomycetota,Streptomycetaceae
MAG_142,raw-080913-2_bin_97,mOTU_24648,Bacillota_A,Peptostreptococcaceae
MAG_108,raw-080913-2_bin_46,mOTU_72074,Actinomycetota,Brevibacteriaceae
MAG_147,raw-080913-2_rerun_bin_111,mOTU_76847,Actinomycetota,Actinomycetaceae
MAG_100,raw-080913-2_bin_38,mOTU_72355,Actinomycetota,JAAYBP01
MAG_159,raw-080913-2_rerun_bin_56,mOTU_71425,Actinomycetota,Mycobacteriaceae
MAG_112,raw-080913-2_bin_51,mOTU_72202,Actinomycetota,Propionibacteriaceae
MAG_103,raw-080913-2_bin_41,mOTU_28060,Actinomycetota,Solirubrobacteraceae
MAG_134,raw-080913-2_bin_84,mOTU_71444,Actinomycetota,Microbacteriaceae
MAG_86,raw-080913-2_bin_18,mOTU_78937,Bacillota,Enterococcaceae
MAG_127,raw-080913-2_bin_74,mOTU_71011,Actinomycetota,Propionibacteriaceae
MAG_135,raw-080913-2_bin_85,mOTU_72210,Actinomycetota,Nocardioidaceae
MAG_133,raw-080913-2_bin_82,mOTU_64129,Actinomycetota,Nocardioidaceae
MAG_156,raw-080913-2_rerun_bin_52,mOTU_72150,Actinomycetota,Beutenbergiaceae
MAG_168,raw-080913-2_rerun_bin_86,mOTU_60650,Actinomycetota,Dermatophilaceae
MAG_73,raw-080913-2_bin_116,mOTU_63152,Actinomycetota,Dermatophilaceae
MAG_79,raw-080913-2_bin_128,mOTU_24490,Bacillota,Lactobacillaceae
MAG_80,raw-080913-2_bin_12,mOTU_71388,Actinomycetota,Solirubrobacteraceae
MAG_149,raw-080913-2_rerun_bin_17,mOTU_71034,Actinomycetota,Mycobacteriaceae
MAG_154,raw-080913-2_rerun_bin_34,mOTU_63221,Actinomycetota,Antricoccaceae
MAG_157,raw-080913-2_rerun_bin_54,mOTU_66441,Pseudomonadota,Acetobacteraceae
MAG_115,raw-080913-2_bin_57,mOTU_75540,Actinomycetota,Nakamurellaceae
MAG_105,raw-080913-2_bin_43,mOTU_64137,Actinomycetota,Dermatophilaceae
MAG_146,raw-080913-2_rerun_bin_105,mOTU_82008,Actinomycetota,Microbacteriaceae
MAG_125,raw-080913-2_bin_70,mOTU_75576,Actinomycetota,Mycobacteriaceae
MAG_91,raw-080913-2_bin_23,mOTU_63138,Actinomycetota,Dermatophilaceae
MAG_93,raw-080913-2_bin_27,mOTU_63156,Actinomycetota,Nocardioidaceae
MAG_109,raw-080913-2_bin_47,mOTU_63271,Actinomycetota,Brevibacteriaceae
MAG_144,raw-080913-2_rerun_bin_100,mOTU_63121,Actinomycetota,JAAYBP01
MAG_107,raw-080913-2_bin_45,mOTU_71309,Deinococcota,Trueperaceae
MAG_64,raw-080913-2_bin_103,mOTU_72368,Actinomycetota,Microbacteriaceae
MAG_124,raw-080913-2_bin_6,mOTU_63678,Actinomycetota,Streptomycetaceae
MAG_95,raw-080913-2_bin_32,mOTU_72352,Actinomycetota,Geodermatophilaceae
MAG_71,raw-080913-2_bin_113,mOTU_71841,Bacillota,Erysipelotrichaceae
MAG_166,raw-080913-2_rerun_bin_77,mOTU_67168,Pseudomonadota,Xanthomonadaceae
MAG_85,raw-080913-2_bin_15,mOTU_60718,Bacillota_A,Lachnospiraceae
MAG_76,raw-080913-2_bin_122,mOTU_74511,Bacillota,Lactobacillaceae
MAG_163,raw-080913-2_rerun_bin_71,mOTU_76994,Actinomycetota,Actinomycetaceae
MAG_63,raw-080913-2_bin_100,mOTU_79327,Bacillota,Lactobacillales; Unclassified family
MAG_67,raw-080913-2_bin_107,mOTU_63962,Actinomycetota,Mycobacteriaceae
MAG_145,raw-080913-2_rerun_bin_103,mOTU_63186,Actinomycetota,Microbacteriaceae
MAG_74,raw-080913-2_bin_117,mOTU_61112,Bacteroidota,Dysgonomonadaceae
MAG_121,raw-080913-2_bin_65,mOTU_63007,Actinomycetota,Brevibacteriaceae
MAG_200,raw-080913-8-1-ph_bin_64,mOTU_76687,Bacillota,Streptococcaceae
MAG_208,raw-080913-8-1-ph_bin_9,mOTU_73695,Desulfobacterota,Desulfovibrionaceae
MAG_176,raw-080913-8-1-ph_bin_20,mOTU_79041,Bacillota,Enterococcaceae
MAG_210,raw-080913-8-1-ph_rerun_bin_13,mOTU_61117,Bacillota,Enterococcaceae
MAG_174,raw-080913-8-1-ph_bin_16,mOTU_24602,Bacillota_A,Clostridiaceae
MAG_215,raw-080913-8-1-ph_rerun_bin_24,mOTU_63412,Verrucomicrobiota,Akkermansiaceae
MAG_207,raw-080913-8-1-ph_bin_8,mOTU_73615,Desulfobacterota,Desulfovibrionaceae
MAG_227,raw-080913-8-1-ph_rerun_bin_49,mOTU_60660,Bacillota,Streptococcaceae
MAG_206,raw-080913-8-1-ph_bin_7,mOTU_73686,Desulfobacterota,Adiutricaceae
MAG_183,raw-080913-8-1-ph_bin_31,mOTU_62897,Bacillota_A,Christensenellaceae
MAG_204,raw-080913-8-1-ph_bin_6,mOTU_73617,Desulfobacterota,Desulfovibrionaceae
MAG_205,raw-080913-8-1-ph_bin_77,mOTU_63585,Bacillota_A,MGBC116941
MAG_185,raw-080913-8-1-ph_bin_38,mOTU_63953,Bacillota_A,Christensenellaceae
MAG_197,raw-080913-8-1-ph_bin_5,mOTU_62902,Bacillota_A,CAG-74
MAG_178,raw-080913-8-1-ph_bin_22,mOTU_66472,Desulfobacterota,Desulfovibrionaceae
MAG_214,raw-080913-8-1-ph_rerun_bin_20,mOTU_24606,Bacillota_A,Peptostreptococcaceae
MAG_239,raw-080913-8-1-ph_rerun_bin_73,mOTU_62898,Bacillota_A,Ruminococcaceae
MAG_184,raw-080913-8-1-ph_bin_33,mOTU_23635,Bacillota_A,Acutalibacteraceae
MAG_228,raw-080913-8-1-ph_rerun_bin_4,mOTU_79333,Bacillota,Enterococcaceae
MAG_172,raw-080913-8-1-ph_bin_13,mOTU_66093,Bacillota,Enterococcaceae
MAG_212,raw-080913-8-1-ph_rerun_bin_19,mOTU_74020,Bacillota,Enterococcaceae
MAG_212,raw-080913-8-1-ph_rerun_bin_19,mOTU_61123,Bacillota,Enterococcaceae
MAG_176,raw-080913-8-1-ph_bin_20,mOTU_79607,Bacillota,Enterococcaceae
MAG_177,raw-080913-8-1-ph_bin_21,mOTU_66395,Desulfobacterota,Desulfobulbaceae
MAG_221,raw-080913-8-1-ph_rerun_bin_36,mOTU_76669,Bacillota_A,Eubacteriaceae
MAG_186,raw-080913-8-1-ph_bin_39,mOTU_66111,Desulfobacterota,Desulfovibrionaceae
MAG_179,raw-080913-8-1-ph_bin_23,mOTU_63038,Bacillota_A,Ruminococcaceae
MAG_181,raw-080913-8-1-ph_bin_28,mOTU_79546,Bacillota,Enterococcaceae
MAG_223,raw-080913-8-1-ph_rerun_bin_39,mOTU_73607,Desulfobacterota,UBA2174_A
MAG_188,raw-080913-8-1-ph_bin_40,mOTU_74018,Pseudomonadota,Rhodocyclaceae
MAG_198,raw-080913-8-1-ph_bin_60,mOTU_23958,Bacillota_A,Peptostreptococcaceae
MAG_173,raw-080913-8-1-ph_bin_15,mOTU_63338,Bacillota_A,Ruminococcaceae
MAG_218,raw-080913-8-1-ph_rerun_bin_31,mOTU_66121,Desulfobacterota,Desulfovibrionaceae
MAG_226,raw-080913-8-1-ph_rerun_bin_45,mOTU_23909,Bacillota_A,Eubacteriaceae
MAG_220,raw-080913-8-1-ph_rerun_bin_34,mOTU_66476,Desulfobacterota,Desulfovibrionaceae
MAG_224,raw-080913-8-1-ph_rerun_bin_40,mOTU_79326,Bacillota,Enterococcaceae
MAG_229,raw-080913-8-1-ph_rerun_bin_52,mOTU_73696,Desulfobacterota,Desulfovibrionaceae
MAG_187,raw-080913-8-1-ph_bin_3,mOTU_26345,Planctomycetota,Thermoguttaceae
MAG_189,raw-080913-8-1-ph_bin_43,mOTU_73610,Desulfobacterota,Adiutricaceae
MAG_225,raw-080913-8-1-ph_rerun_bin_41,mOTU_24554,Bacillota_A,Eubacteriaceae
MAG_202,raw-080913-8-1-ph_bin_66,mOTU_63246,Actinomycetota,Propionibacteriaceae
MAG_194,raw-080913-8-1-ph_bin_50,mOTU_73503,Pseudomonadota,Burkholderiaceae
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_92886,Bacillota,Gemellaceae
MAG_7,raw-080613-5-ph_rerun_bin_18,mOTU_34395,Actinomycetota,Dermatophilaceae
MAG_196,raw-080913-8-1-ph_bin_57,mOTU_37249,Pseudomonadota,Pasteurellaceae
MAG_48,raw-080613-5-ph_rerun_bin_8,mOTU_90211,Actinomycetota,Nakamurellaceae
MAG_30,raw-080613-5-ph_rerun_bin_44,mOTU_93669,Bacillota,Staphylococcaceae
MAG_6,raw-080613-5-ph_rerun_bin_16,mOTU_85283,Actinomycetota,Jatrophihabitantaceae
MAG_29,raw-080613-5-ph_rerun_bin_43,mOTU_85232,Actinomycetota,Mycobacteriaceae
MAG_180,raw-080913-8-1-ph_bin_26,mOTU_90082,Actinomycetota,Actinomycetaceae
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_92952,Bacillota,Gemellaceae
MAG_39,raw-080613-5-ph_rerun_bin_56,mOTU_170050,Bacillota,Aerococcaceae
MAG_12,raw-080613-5-ph_rerun_bin_25,mOTU_93293,Actinomycetota,Mycobacteriaceae
MAG_31,raw-080613-5-ph_rerun_bin_46,mOTU_90675,Actinomycetota,Mycobacteriaceae
MAG_22,raw-080613-5-ph_rerun_bin_35,mOTU_170241,Bacillota,Staphylococcaceae
MAG_35,raw-080613-5-ph_rerun_bin_50,mOTU_89805,Bacillota,Streptococcaceae
MAG_175,raw-080913-8-1-ph_bin_17,mOTU_89818,Actinomycetota,Actinomycetaceae
MAG_216,raw-080913-8-1-ph_rerun_bin_25,mOTU_169977,Actinomycetota,Mycobacteriaceae
MAG_9,raw-080613-5-ph_rerun_bin_20,mOTU_37100,Actinomycetota,Mycobacteriaceae
MAG_238,raw-080913-8-1-ph_rerun_bin_72,mOTU_93482,Bacillota,Streptococcaceae
MAG_1,raw-080613-5-ph_rerun_bin_10,mOTU_89937,Actinomycetota,Mycobacteriaceae
MAG_5,raw-080613-5-ph_rerun_bin_15,mOTU_34614,Actinomycetota,Dermatophilaceae
MAG_11,raw-080613-5-ph_rerun_bin_24,mOTU_90094,Actinomycetota,Propionibacteriaceae
MAG_17,raw-080613-5-ph_rerun_bin_30,mOTU_44582,Bacillota,Staphylococcaceae
MAG_23,raw-080613-5-ph_rerun_bin_38,mOTU_85288,Actinomycetota,Mycobacteriaceae
MAG_21,raw-080613-5-ph_rerun_bin_34,mOTU_85179,Actinomycetota,Nocardioidaceae
MAG_15,raw-080613-5-ph_rerun_bin_28,mOTU_34925,Bacillota,Staphylococcaceae
MAG_46,raw-080613-5-ph_rerun_bin_7,mOTU_90150,Actinomycetota,Micromonosporaceae
MAG_3,raw-080613-5-ph_rerun_bin_12,mOTU_34543,Pseudomonadota,Pseudomonadaceae
MAG_192,raw-080913-8-1-ph_bin_47,mOTU_37189,Pseudomonadota,Pasteurellaceae
MAG_25,raw-080613-5-ph_rerun_bin_3,mOTU_37080,Actinomycetota,Streptosporangiaceae
MAG_42,raw-080613-5-ph_rerun_bin_5,mOTU_90216,Actinomycetota,Propionibacteriaceae
MAG_41,raw-080613-5-ph_rerun_bin_59,mOTU_37114,Actinomycetota,Mycobacteriaceae
MAG_18,raw-080613-5-ph_rerun_bin_31,mOTU_37072,Actinomycetota,Mycobacteriaceae
MAG_209,raw-080913-8-1-ph_rerun_bin_12,mOTU_89869,Pseudomonadota,Burkholderiaceae_A
MAG_182,raw-080913-8-1-ph_bin_29,mOTU_170020,Bacillota,Enterococcaceae
MAG_37,raw-080613-5-ph_rerun_bin_53,mOTU_34772,Actinomycetota,Actinomycetaceae
